0.20382,5.8089,0,0,0.10191,0.50955,0,120.15,0,1.2229,5.8089,0.50955,0,0.10191,1.9363,0.61146,0,0.10191
0.061146,0.83567,0,0,0,0,0.061146,7.6433,0,0.2242,0.010191,0.030573,0,0.14268,0.26497,0.061146,0.62166,0.030573
0.021727,0.93427,0,0,0,0,0.027159,2.0424,0,0.1358,0.032591,0.070614,0.016295,0.010864,0.065182,0.016295,0.28789,0.027159
0.0072793,0.65514,0,0,0,0.0072793,0.4586,1.4631,0,0.12375,0.087352,0.043676,0.036397,0.0072793,0.080073,0.0072793,0.18926,0.021838
0.027791,1.9546,0,0,0,0.055581,0.44465,4.78,0,0.35201,0.21306,0.3057,0.037054,0.018527,0.21306,0.0092635,0.4817,0.018527
0,0.49383,0,0,0,0.012995,0.2989,3.9506,0,0.74074,0.2729,0.11696,0.064977,0.038986,0.2989,0,0.66277,0
0.01568,0.79969,0,0,0,0.0078401,0.10976,1.8346,0,0.60368,0.0392,0.21952,0.0078401,0.01568,0.10192,0.03136,0.21952,0.04704
0.09434,4.7642,0,0,0,0.37736,0.80189,12.783,0,1.3679,0.18868,0.84906,0.33019,0.23585,0.28302,0.33019,0.28302,0.09434
0.060957,1.8409,0,0,0,0.073148,0.37793,4.8278,0,0.54861,0.097531,0.47546,0.060957,0.036574,0.20725,0.048766,0.37793,0.10972
0.1074,1.7661,0.011933,0,0,0.023866,0.56086,4.5704,0,0.19093,0.095465,0.16706,0.059666,0.11933,0.38186,0.179,0.76372,0.1074
0,0.62166,0.0050955,0,0,0,0.17834,3.5516,0,0.26497,0.015287,0.076433,0.040764,0.0050955,0.1121,0.030573,0.29554,0.025478
0,0.21396,0,0,0,0.0050942,0.27509,1.1921,0,0.15283,0,0.061131,0.0050942,0.050942,0.14773,0.096791,0.18339,0.010188
0.040764,1.6815,0.010191,0,0,0.040764,0.2293,2.6446,0,0.33121,0.010191,0.19873,0.061146,0.081529,0.09172,0.061146,0.23949,0.015287
0.010191,2.4255,0,0,0,0.050955,0.21401,2.8637,0,0.3465,0.040764,0.10191,0.040764,0.040764,0.081529,0.010191,0.071338,0.040764
0,1.7631,0.010191,0,0,0.17325,0.28535,3.2713,0,0.87643,0.17325,0.16306,0.050955,0.14268,0.23439,0.040764,0.020382,0.050955
0.022396,2.7436,0,0,0,0.10078,0.21277,1.8253,0,0.38074,0.044793,0.12318,0.044793,0,0.078387,0.022396,0,0.044793
0,2.3405,0,0,0,0.019185,0.19185,2.0911,0,0.19185,0.28777,0.13429,0.019185,0,0.095923,0.57554,0.019185,0
0,2.6061,0,0,0,0.21212,0.90909,2.4545,0,0.5,0.24242,0.40909,0.090909,0.45455,0.24242,0.5,0.045455,0.060606
0.012924,0.65267,0,0,0,0.34895,0.28433,1.441,0,0.14216,0.090468,0.18094,0.051696,0.03231,0.10985,0.051696,0.006462,0
0,1.2432,0.036036,0,0,0.14414,0.5045,3.6577,0,0.45045,0.072072,0.5045,0.1982,0.036036,0.12613,0.27027,0.018018,0.21622
0.092754,12.243,0,0,0,1.3913,0.78841,25.043,0,3.0609,0.51014,1.0667,0.23188,0.18551,1.5768,1.4377,1.4841,0.32464
0.10417,3.7083,0,0,0,0.125,0.25,14.917,0,1.7292,1.3958,0.20833,0.041667,0.20833,0.8125,0.041667,0.25,0.041667
0.15584,3.4545,0.025974,0,0,0.15584,0.28571,13.377,0,1.974,0.051948,0.85714,0.025974,0.31169,0.85714,0.077922,0.1039,0.96104
0.033543,3.9245,0,0,0,0.15933,0.40252,3.4633,0,0.45283,0.083857,0.42767,0.050314,0.21803,0.1761,0.0587,0.12579,1.4507
0.04898,4.1796,0.016327,0,0,0.53878,0.35918,6.8082,0,1.5184,0.37551,0.40816,0.065306,0.16327,0.14694,0.11429,0.3102,0.37551
0,12.522,0,0.39752,0,1.7888,4.9689,21.068,0,3.5776,1.2919,1.9876,0.39752,0.49689,0.79503,0.39752,0.49689,0.39752
0.3871,9.6774,0.064516,0,0,0.64516,3.9355,12.581,0,0.77419,0.64516,0.70968,0,0.19355,1.1613,0,0.19355,0.064516
0.13115,6.5574,0,0.032787,0,0.62295,0.91803,8.0656,0,0.81967,0.52459,0.72131,0.098361,0.2623,0.62295,0.13115,0.19672,0.32787
0.033403,2.5887,0.016701,0.033403,0,0.30063,0.41754,2.5887,0,0.31733,0.066806,0.31733,0.050104,0.050104,0.10021,0,0.11691,0.23382
0.095238,1.1905,0,0,0,0.16667,0.59524,17.786,0,0.14286,0.95238,0.52381,0.071429,0.88095,0.28571,0.38095,0.95238,0
0.0070609,1.2639,0,0,0,0.1624,0.29656,1.4828,0,0.14828,0.035305,0.20477,0.063548,0.014122,0.063548,0.014122,0.028244,0.028244
0.006006,1.1111,0,0,0,0.15015,0.25225,1.9039,0,0.34835,0.23423,0.36637,0.054054,0.03003,0.12613,0.042042,0.036036,0.11411
0.025641,0.67521,0,0,0,0.059829,0.22222,0.89744,0,0.13675,0.17094,0.17094,0.025641,0.076923,0.025641,0.025641,0.025641,0.094017
0.048632,3.1854,0,0,0,0.19453,1.459,7.9027,0,2.2857,0.29179,0.48632,0.072948,0.12158,0.99696,0.072948,0.12158,0.19453
0.0052288,0.37386,0,0,0,0.0052288,0.04183,0.83922,0,0.073203,0.023529,0.091503,0.0078431,0,0.039216,0.088889,0.0078431,0.052288
0.095238,2.4381,0,0,0,0.057143,0.59048,5.6381,0,0.91429,0.28571,0.41905,0.13333,0.038095,0.20952,0.057143,0.20952,0.34286
0.12991,2.8363,0,0,0,0.064953,0.64953,2.6631,0,0.69283,0.064953,0.49797,0.19486,0.086604,0.10825,0.021651,0.021651,0.21651
0,4.3744,0,0,0,0,0.59113,4.867,0,0.078818,0,2.0493,0.039409,0.80788,0.4335,0.82759,0.039409,0.059113
0.05298,2.3841,0,0,0,0,0.3532,2.649,0,0.77704,0.5298,0.24724,0.03532,0.01766,0.1766,0.14128,0,0.3532
0.11579,3.4526,0,0,0,0.13684,0.55789,3.3684,0,0.14737,0.063158,0.26316,0.010526,0.010526,0.25263,0.021053,0.010526,0.23158
0.025518,3.9809,0,0,0,0,0.43381,4.134,0,0.25518,0.12759,1.1483,0.12759,0.12759,0.38278,0.15311,0.12759,0.2807
0,3.7209,0,0,0,0.028623,0,7.0411,0,0.085868,6.6691,0.71556,0.11449,0,0.057245,0.057245,0,0.31485
0.073903,4.8591,0,0,0,0.036952,0.18476,3.1409,0,0.42494,0.018476,0.36952,0.073903,0.073903,0.14781,0.055427,0.018476,0.14781
0.038499,1.2358,0,0,0,0.046198,0.13474,0.83927,0,0.14629,0.026949,0.19249,0.038499,0,0.057748,0.042348,0.0038499,0.096246
0.0086455,0.92795,0,0.0028818,0,0.025937,0.11816,1.0086,0,0.17003,0.0317,0.15562,0.017291,0.0028818,0.13256,0.034582,0.0086455,0.083573
0.061069,2.1832,0,0.0076336,0,0.038168,0.1374,1.5954,0,0.57252,0.015267,0.23664,0.053435,0.10687,0.099237,0.083969,0,0.10687
0.019656,0.95659,0,0,0,0.03276,0.24898,0.98935,0,0.28829,0.019656,0.13759,0.013104,0.013104,0.11138,0.072072,0.006552,0.045864
0.016139,0.93605,0,0.0080694,0,0.040347,0.50837,2.9211,0,0.49223,0.072625,0.15332,0.016139,0.0080694,0.15332,0.0080694,0,0.0080694
0.019493,0.49513,0.0038986,0,0,0.011696,0.011696,1.115,0,0.33918,0,0.074074,0.0038986,0.074074,0.081871,0.019493,0.015595,0.038986
0.037101,1.113,0,0,0,0.037101,0.51942,29.199,0,0.48232,2.4487,0.25971,0.14841,0.074203,0.44522,0.074203,0,0.1113
0,0.41026,0,0,0,0,0.034188,8.3761,0,5.5385,0.034188,0.71795,9.094,4.4103,0.61538,0,0,0.51282
0,7.2868,0,0,0,0.034372,0.68743,4.5714,0,0.92803,0.068743,0.92803,0.034372,0.034372,0.27497,0.30934,0,0.41246
0.8377,43.141,0.08377,0,0,0,2.4293,14.66,0,0.25131,0.16754,2.0105,0.25131,0.33508,1.1728,0.50262,0,5.6963
0,0.023669,0,0,0,0,0,3.2899,0,0.023669,0,4.0592,0.094675,0.17751,0.10651,0,0,0.011834
0.30476,12.922,0,0,0,0,0.91429,19.627,0,0.060952,0.30476,1.28,0,13.41,0.60952,0.060952,0.060952,0.42667
0.30189,11.894,0,0,0,0,0.30189,26.566,0,0.060377,0.48302,1.8717,0,5.3132,0.30189,0.060377,0.060377,0.36226
0.093458,2.2243,0,0,0,0,0.39252,7.0467,0,0.31776,0.056075,0.037383,0,0.16822,0.50467,0.037383,0,0.13084
0.1791,6.8358,0.029851,0,0,0,1.5224,7.8806,0,0.38806,0.41791,0.20896,0.089552,0.1791,0.65672,0,0.059701,0.53731
0.011331,0.64589,0,0,0,0.045326,0.78187,20.703,0,0.5779,0.41926,0.15864,0.022663,0.022663,0.3966,0.045326,0.24929,0.10198
0,1.1429,0,0,0,0.21088,0.23129,1.0476,0,0.40816,0.034014,0.17687,0.027211,0.0068027,0.054422,0.12925,0.013605,0.15646
0.0075188,0.24561,0,0,0,0.082707,0.055138,1.2155,0,0.077694,0.017544,0.11028,0.027569,0.0025063,0.070175,0.037594,0,0.037594
0,0.30612,0,0,0,0.050235,0.062794,0.74568,0,0.10675,0.015699,0.067504,0.014129,0.0094192,0.058085,0.042386,0.020408,0.034537
0.0054885,0.15258,0,0,0,0.019759,0.0098793,0.26235,0,0.030735,0.0010977,0.027442,0.0098793,0.0032931,0.021954,0,0.0010977,0.0076839
0,0,0,0.005168,0,0,0,13.7,0.33592,0.031008,0.015504,0,0.010336,0,0.18605,0.041344,0.32558,0
0.20592,9.39,0,0,0,0.20592,2.8829,16.268,0,1.0296,0.20592,1.6062,0.2471,0.16474,0.7825,0.20592,0.041184,0.082368
0.12903,15.957,0,0.043011,0,0.25806,1.6344,42.796,0,1.3763,1.6344,1.0323,0.47312,0.30108,1.9355,0.30108,3.2258,0.47312
0.22834,8.4485,0,0,0,0.42406,1.7615,11.906,0,0.91335,0.55454,1.631,0.19572,0.03262,0.71764,0.1631,0.13048,0.22834
0,7.5772,0,0,0,0.33827,1.759,67.856,0,1.0148,0.60888,1.6237,0.20296,0.13531,2.5032,0.067653,1.0825,0.13531
0.034225,3.3968,0,0.025668,0,0.10267,0.6246,3.6364,0,0.68449,0.11979,0.71872,0.22246,0.051337,0.11979,0.1369,0.10267,0.23957
0.0033698,0.16344,0,0,0,0.023589,0.047178,0.37742,0,0.12974,0.0050548,0.062342,0.025274,0.0067397,0.045493,0.01011,0.0016849,0.030329
0,5.5674,0,0,0,0,9.3418,5.0955,0,0.37745,0,1.6985,0,0,0.56617,0,0,0
0.14944,1.4645,0,0.0099626,0,0.099626,0.27895,3.5168,0,0.10959,0,0.33873,0.069738,0.0099626,0.12951,0.14944,0.079701,0.20922
0.12284,17.505,0,0,0,0.12284,1.7198,6.0192,0,0.85988,0.12284,1.3512,0.42994,0.24568,0.49136,0.24568,0,0.12284
0.11516,7.7733,0,0,0,0.2879,3.3972,7.6581,0,0.51822,0.11516,2.0153,0.17274,0.11516,0.80612,3.3972,1.094,0.23032
0.056795,1.4442,0,0.0081136,0,0.13793,0.26775,1.1765,0,0.12982,0.048682,0.34077,0.016227,0.016227,0.12982,0.040568,0.0081136,0.38945
0.081218,3.2487,0,0,0,0.12995,0.81218,2.9239,0,0.29239,0.032487,0.5198,0.032487,0.081218,0.19492,0.064975,0.032487,0.2599
0.032352,1.8926,0,0,0,0.10514,0.4691,1.836,0,0.1375,0.056616,0.17794,0.088968,0.12132,0.28308,0.008088,0.064704,0.85732
0.074203,4.378,0,0,0,0.27826,0.64928,4.8046,0,0.44522,0.037101,0.77913,0.037101,0.037101,0.18551,0.037101,0.055652,0.29681
0,2.1614,0,0.019127,0,0.057382,0.13389,6.8476,0,0.19127,0,0.22953,0.076509,0.057382,0.17215,0.038255,0.076509,0.97549
0.048411,2.82,0,0.012103,0,0.048411,0.18154,3.0983,0,0.38729,0.060514,0.27837,0.10893,0.048411,0.21785,0.20575,0.13313,0.10893
0,1.9533,0,0,0,0.084926,0.32272,4.0594,0,0.78132,0.050955,0.54352,0.067941,0.13588,0.27176,0.03397,0.59448,0.10191
0.12403,10.667,0,0.12403,0,0,0.82687,10.377,0,0.70284,0.12403,0.24806,0.28941,0.33075,0.74419,0.041344,2.2326,0.49612
0.13974,15.045,0,0,0,0,0.93159,16.023,0,1.2111,0.093159,0.55895,0,0.13974,0.32606,0.13974,1.8632,0.69869
0,14.872,0,0,0,0,1.6211,32.07,0,2.3965,0.77533,0.9163,0.21145,0.63436,1.5507,0.28194,1.4802,0.98678
0,4.1517,0,0,0,0.22355,0.63872,2.0279,0,0.33533,0.71856,0.78244,0.20758,0.07984,0.15968,0.27146,0,0.015968
0.19256,9.3829,0,0,0,0.14004,0.6477,9.698,0,0.070022,0.22757,1.2429,0.19256,0.24508,0.3151,0.035011,0,0.15755
0.031936,8.6228,0,0,0,0.19162,1.3413,3.8962,0,0.44711,0.15968,1.0539,0.095808,0.28743,0.19162,0.12774,0.063872,0.54291
0.15964,14.847,0,0,0,0.15964,2.7139,9.4986,0,0.71838,0.3991,1.4368,0.23946,0,0.31928,0.079821,0,0.15964
0,17.079,0,0,0,0,0.18768,15.484,0,0.28152,0.56305,0.46921,0,0.093842,0.28152,0.093842,0.46921,0.18768
0,0.44811,0,0,0,0.092257,0.026359,6.0231,0,0.10544,0.01318,0.23723,0.026359,0,0.026359,0,0,0.01318
0.027397,1.3973,0.013699,0,0,0.041096,0.10959,2.2877,0,0.75342,0.041096,0.36986,0.082192,0.068493,0.09589,0.054795,0.013699,0.054795
0.014363,1.5799,0,0,0,0.043088,0.20108,2.3268,0,0.63196,0,0.3447,0.10054,0.014363,0.15799,0.043088,0.028725,0.071813
0.015326,3.4789,0,0,0,0,0.36782,2.4061,0,0.84291,0.061303,0.44444,0.061303,0,0.26054,0.091954,0.061303,0.27586
0.05985,5.9651,0,0,0,0,0.05985,3.5312,0,0.4389,0.0399,0.099751,0,0.01995,0.1596,0.01995,0.2394,0.3192
0.016842,2.8295,0,0,0,0.016842,0.57263,4.2274,0,1.1958,0.050526,0.23579,0.10105,0.016842,0.33684,0.050526,0.13474,0.30316
0.0086022,0.69677,0,0,0,0.0086022,0.13763,1.5484,0,0.82581,0.051613,0.24946,0.068817,0.0086022,0.12043,0.16344,0.034409,0.24946
0.01061,0.9443,0,0,0,0.02122,0.32891,2.3342,0,1.0398,0.095491,0.50928,0.074271,0.02122,0.20159,0.074271,0.05305,0.54111
0.017534,2.5074,0,0,0,0.070137,0.54356,3.9101,0,0.6663,0.22795,0.49096,0.21041,0.052603,0.19288,0.17534,0.035068,0.78904
0.091233,4.1739,0,0,0,0.45617,0.72986,5.8617,0,1.2773,0.31932,0.50178,0.18247,0.11404,0.36493,0.045617,0.11404,2.4633
0,3.1037,0,0,0,0.46377,1.2486,12.343,0,1.1773,1.1773,0.78484,0.32107,0.1427,0.53512,0.2854,0.42809,0.49944
0,0.62366,0,0,0,0,0.043011,7.3978,0,0.12903,0.23656,0.10753,0,0.21505,0.19355,6.0215,0,0.021505
0.0065789,0.71711,0,0,0,0.0065789,0.013158,2.6053,0,0.11184,0.092105,0.052632,0.059211,0.026316,0.125,1.375,0.0065789,0.065789
0,0.32205,0,0,0,0,0.029277,10.569,0,0.26349,4.9771,0.029277,0,0,0.087832,0,0,0.029277
0,69.333,0,0,0,0,6.4,20.267,0,1.92,2.7733,4.6933,0,0.21333,0.85333,0,0.21333,0.21333
0.13675,39.521,0,0,0,0,10.256,18.051,0,0.2735,0.13675,2.3248,0,0,0.82051,0,0,1.641
0.066116,26.612,0,0,0,0,0.46281,13.818,0,0.76033,0,0.29752,0,0,0.29752,0,0,0
0.15385,41.538,0,0,0,0,1.6923,29.692,0,1.0769,1.2308,0.15385,0,0,0.61538,0,0,34.769
0.33566,40.28,0.11189,0,0,0,0.55944,50.014,0,0.78322,0.44755,0.55944,0,0.22378,1.4545,0,0,1.007
0,787.57,0,0,0,0,0,223.39,0,3.2611,24.459,1.6306,0,0,8.1529,0,0,0
0,18.387,0,0,0,0,3.6774,18.129,0,4.0645,2.7742,0.19355,0,0,0.83871,0.064516,0,0
0,11.512,0,0,0,0,0.18215,6.3388,0,0.29144,0,0.54645,0,0.07286,0.21858,0.21858,0.03643,0
0.095026,33.164,0,0,0,0,3.0408,32.594,0,0.76021,0.19005,0.76021,0,0.19005,0.85523,0,0,2.4707
0,1.3453,0,0,0,0,0.52952,6.3399,0,0.14311,0.028623,1.6458,0,0.028623,0.14311,0,0,0.014311
0,44.324,0,0,0,0,3.7838,25.73,0,0.64865,3.4595,0.21622,0.10811,0.10811,1.4054,0,0,0.21622
0,183.23,0,0,0,0,13.935,237.94,0,4.129,3.6129,0,0,0,2.0645,2.5806,0,0
0.034934,11.808,0,0,0,0,0.38428,6.8122,0,0.31441,0.1048,0.1048,0,0.17467,0.27948,0,0,0.1048
0.28571,83.143,0,0,0,0,5.7143,52.286,0,6.8571,0.28571,0.57143,0,3.7143,3.1429,0.85714,0,2.5714
0,38.298,0,0,0,0,1.3996,30.791,0,2.672,0,0,0,0.12724,0.76342,0.25447,0,0
1.2851,77.365,0,0,0,0,4.6265,73.253,0,7.4538,1.2851,1.0281,0,3.8554,4.3695,1.5422,0,7.9679
0.23704,86.519,0,0,0,0,2.6074,41.244,0,12.326,0.71111,1.1852,0,0,1.4222,0,0,1.1852
0,333.42,0,0,0,0,3.0968,227.1,0,6.1935,3.0968,3.0968,0,0,3.0968,0,0,9.2903
0,564.74,0,0,0,0,0,287.04,0,0,0,0,0,0,1.3351,0,0,0
