15,39.782,13.675,0.040079,0.0011082,0.018007,0.078922,52,28,51,39,35,474,NaN,20.144,14.936,37.972,37.984,0.5283,1.0443,246.08,271.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83,-54.344,-65.193,0.15041,0.0023794,0.17689,0.16535,27,70,44,77,13,78,74,7.355,7.3389,33.102,33.104,0.27196,0.43996,293.58,292.16,11.655,11.207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2597,0.198,1.176,10.86,0.936,7.1261,33.809,33.254,26.027,294.23,13.593,0.3089,0.000488,0.002883,2.971,0.23299,18.766,0,365,0.77,1031
84,-60.311,-60.621,0.044457,0.0019704,0.015894,0.069564,66,45,63,69,60,553,75,1.8361,0.58288,33.882,33.908,0.11443,0.48524,338.39,343.22,24.595,25.805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.266,1.723,25.3,16.55,1.9034,29.627,33.72,26.958,338.53,24.903,0.20798,0.000282,0.001295,2.105,0.19111,30.369,0,365,0.01,1122
84,-60.311,-60.621,0.044457,0.0019704,0.015894,0.069564,66,45,63,69,60,553,75,1.8361,0.58288,33.882,33.908,0.11443,0.48524,338.39,343.22,24.595,25.805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.266,1.723,25.3,16.55,1.9034,29.627,33.72,26.958,338.53,24.903,0.20798,0.000282,0.001295,2.105,0.19111,30.369,0,365,0.01,1122
85,-62.074,-49.378,0.047395,0.0010925,0.021647,0.088979,49,32,36,39,35,471,471,0.76311,0.30245,34.519,34.525,0.16493,0.57849,345.47,348.65,28.785,29.856,0.06,2.309,31,81.82,-0.80475,27.92,34.363,27.629,326.04,32.803,0.28954,0.000197,0.000902,2.4836,0.13936,NaN,0.1055,2.1055,28.64,80.55,0.73159,29.155,34.327,27.522,344.81,29.734,0.27649,0.000233,0.00115,2.2204,0.23257,19.053,0,365,0.05,1160
86,-64.316,-52.923,NaN,NaN,NaN,0.13122,32,12,31,22,13,489,22,-0.4625,-1.4847,33.355,34.078,0.22949,2.9003,397.34,348.33,19.325,26.058,0.0575,2.4585,30.125,63.035,-1.6387,27.021,34.118,27.46,319.75,29.242,0.97389,0.000594,0.00373,2.6247,0.83422,4.7484,0.0705,1.553,17.32,64.01,-0.49438,27.325,33.254,26.718,398.31,19.564,0.21966,0.000213,0.001096,2.5876,0.25449,11.531,0,365,0.23,1217
87,-63.854,-56.118,NaN,NaN,NaN,0.37063,11,11,22,7,13,119,NaN,-0.38576,-0.60551,34.38,34.439,7.4813,8.4476,387.41,366.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.422,NaN,NaN,NaN,NaN,-0.27325,28.209,34.201,27.475,392.56,NaN,3.1021,NaN,NaN,NaN,NaN,3.4144,0,365,0.93,1153
89,-57.737,-67.111,0.039913,0.0022934,0.010007,0.080025,56,130,21,122,13,127,NaN,-0.76992,-0.78303,34.6,34.601,1.9981,2.0877,334.98,334.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.080311,0.243,1.609,22.01,3.293,5.8264,33.369,34.045,26.82,289.73,NaN,1.0631,NaN,NaN,NaN,NaN,24.076,0,365,0.4,993
90,-39.631,-76.972,0.046724,0.0011659,0.026343,0.10763,42,20,43,51,112,31,NaN,17.039,15.881,34.045,34.078,1.8152,2.5133,233.41,238.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9768,0.01,0.409,0.034,0.205,17.027,43.627,33.866,24.638,234.17,NaN,0.95046,NaN,NaN,NaN,NaN,21.811,0,365,0.86,801
91,-34.165,-73.089,0.090383,0.0037084,0.037545,0.2043,22,22,14,33,14,123,NaN,17.607,17.572,34.542,34.539,1.8219,1.7197,228.7,228.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27527,0.069,0.724,0.559,0.432,17.608,44.79,34.38,24.893,229.39,NaN,0.82761,NaN,NaN,NaN,NaN,12.654,0,365,0.45,778
92,-33.685,-71.986,0.16778,0.0027982,0.090311,0.35652,13,11,13,10,13,125,NaN,15.798,15.395,34.558,34.563,4.9338,4.9338,243.38,212.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10977,0.039,0.795,0.11,0.49,15.912,43.143,34.395,25.302,245.32,NaN,2.258,NaN,NaN,NaN,NaN,1.5687,0,365,0.34,775
94,-32.941,-84.101,0.036775,0.0012316,0.011402,0.075528,61,44,58,58,53,297,267,21.136,16.776,34.845,34.539,0.066985,0.5283,218.9,267.78,-0.7602,-0.7602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,0.2425,0.029,0.103,21.122,48.667,34.683,24.219,219.01,0,0.1473,0.000223,0.000924,1.6696,0.11418,27.503,0,365,0.97,734
95,-31.849,-91.757,0.025981,0.0010437,0.004732,0.049866,93,24,92,46,54,201,199,22.433,16.19,35.105,34.746,0.082653,0.40727,210.87,247.42,0.77447,0.40859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.2235,0.08,0.408,22.426,50.318,34.934,24.048,211.15,0.006109,0.10955,0.000142,0.000446,1.598,0.085252,34.373,0,365,0.95,727
96,-30.211,-98.701,0.022109,0.0010206,0.0024665,0.03413,136,48,148,57,75,383,334,23.804,18.117,35.941,35.498,0,0.25646,203.81,220.58,-0.28429,-0.54971,NaN,0.181,NaN,0.5315,18.126,46.485,35.333,25.502,220.19,0,0.16673,0.000133,0.00045,1.8477,0.063907,NaN,0,0.1575,NaN,0.5305,23.853,52.888,35.767,24.266,204.57,0.47141,0.080339,0.000114,0.000323,1.5029,0.061437,36.804,0,365,0.71,722
97,-28.169,-107.49,0.02215,0.0015817,0.0022839,0.036984,125,63,175,73,88,462,267,24.594,18.111,36.288,35.501,0.0082446,0.2288,200.51,216.46,2.1675,1.116,0.03925,0.1725,0.12225,0.5065,18.478,46.966,35.429,25.491,214.77,0.34958,0.1476,0.000115,0.000323,1.8245,0.051942,NaN,0.0005,0.121,0.035,0.567,24.716,54.18,36.049,24.221,200.81,0.10791,0.065128,0.000113,0.000307,1.5108,0.058659,31.426,0,365,0.4,717
98,-25.977,-111.26,0.021943,0.0011711,0.0024158,0.03731,123,69,184,79,109,485,431,25.081,20.36,36.566,36.054,0.010461,0.16094,200.63,211.34,-1.812,-1.812,NaN,NaN,NaN,NaN,20.213,49.273,35.862,25.372,208.82,0,0.11549,0.000115,0.000307,1.7952,0.047609,NaN,0.000563,0.1815,0.05125,0.38588,25.181,55.152,36.402,24.346,200.41,0,0.060509,0.000118,0.000331,1.4574,0.052308,33.944,0,365,0,707
99,-21.149,-104.8,0.025986,0.0013949,0.003289,0.042472,109,67,145,75,107,385,386,23.79,19.38,36.3,35.741,0.040949,0.25646,204.43,218.21,-1.7111,-1.8419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006,0.2975,0.0315,0.558,23.889,53.416,36.138,24.539,203.38,0,0.091415,0.000137,0.000441,1.4902,0.086569,36.705,0,365,0.3,704
100,-13.101,-96.185,0.041777,0.0019173,0.011546,0.085252,53,43,56,53,52,301,149,25.252,19.973,36.004,35.637,0.29781,0.38424,200.8,224.41,4.7352,1.1855,0.1635,0.7785,5.6545,1.8815,22.597,51.43,35.642,24.528,216.68,4.2292,0.25819,0.000259,0.001199,2.0704,0.13843,NaN,0.137,0.67725,6.1625,1.1502,25.349,54.562,35.829,23.861,201.01,5.0053,0.22767,0.000227,0.000976,1.7789,0.12825,23.906,0,365,0.9,709
102,-5.2135,-85.186,0.054738,0.0018389,0.02234,0.11187,42,31,42,45,13,445,43,24.708,19.99,34.895,35,0.40603,0.68548,205.19,116.44,13.033,16.189,1.202,1.8615,24.364,10.505,19.781,47.576,34.884,24.729,105,18.725,0.36524,0.000305,0.001499,2.897,0.16255,NaN,0.3285,1.0257,12.822,5.0442,24.959,52.714,34.765,23.177,204.42,13.011,0.26441,0.000256,0.001162,2.076,0.14098,24.141,0,365,0.85,718
106,-0.014871,-84.537,0.044078,0.0012361,0.017275,0.10687,45,19,51,43,13,344,60,25.503,21.816,34.693,35.118,0.23547,0.35744,193.63,140.3,5.7748,9.3107,0.31738,0.77663,9.3131,5.7527,23.45,51.116,34.724,23.595,165.27,8.2761,0.24379,0.000209,0.000887,2.1144,0.11278,NaN,0.15125,0.57312,5.5566,3.5951,25.703,53.149,34.517,22.762,194.91,6.0471,0.21704,0.000209,0.000893,1.8878,0.11185,26.266,0,365,0,727
109,1.7544,-84.518,NaN,NaN,NaN,NaN,NaN,10,30,59,13,395,63,27.629,25.985,33.539,34.622,0.31035,0.47857,199.59,196.16,1.0855,5.5276,0.111,0.50475,4.638,3.225,26.019,53.429,34.476,22.634,199.83,4.369,0.3297,0.000253,0.001173,2.0488,0.15011,NaN,0.0455,0.2865,0.8935,1.7085,27.497,53.526,33.472,21.409,199.69,1.6736,0.27201,0.000248,0.00114,1.9008,0.13885,NaN,0,365,0.68,732
110,-1.893,-84.535,0.048999,0.0017467,0.01782,0.10897,43,30,41,74,13,369,69,23.87,23.38,35.185,35.134,0.33644,0.40727,189.98,173.79,7.2139,7.3815,0.414,0.9295,10.701,5.407,22.04,50.13,35.113,24.318,145.08,10.202,0.28203,0.000213,0.000836,2.184,0.10654,NaN,0.31925,0.77275,8.287,3.8635,23.888,51.932,35.012,23.684,191.91,8.0741,0.24618,0.000258,0.001155,1.9704,0.14446,25.347,0,365,0.81,721
111,-16.862,-100.6,0.037052,0.001427,0.0097657,0.080459,55,72,85,83,30,332,260,22.769,19.849,36.141,35.855,0.22824,0.34804,208.94,210.02,2.3021,-0.33253,0.203,0.443,1.2215,0.9285,19.783,48.582,35.696,25.354,208.55,0.85366,0.20791,0.000168,0.000546,2.0472,0.058143,NaN,0.0415,0.5,2.676,1.0325,22.782,52.036,35.983,24.742,209.1,3.15,0.155,0.000217,0.000885,1.7752,0.094739,21.475,0,365,0.02,671
112,-23.244,-129.98,0.025011,0.00093711,0.0041468,0.045795,92,134,163,142,141,1019,433,24.251,21.866,36.627,36.171,0.05461,0.21983,202.33,203.46,-0.91066,-0.91066,0.014,0.1145,0.04175,0.6935,21.949,51.125,35.904,24.928,206.43,0.4235,0.14543,0.000139,0.000392,1.7454,0.050386,NaN,0.0075,0.14225,0.02525,0.7425,24.263,54.212,36.439,24.653,201.67,0.16749,0.055382,0.000136,0.000368,1.4965,0.049122,21.346,0,365,0.98,643
113,-23.1,-134.84,0.051288,0.0069747,0.023457,0.055515,74,53,53,52,14,53,49,23.786,23.732,36.687,36.691,0.16322,0.25646,203.04,199.75,-0.51689,-0.46578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.017432,NaN,NaN,NaN,NaN,23.791,53.801,36.515,24.851,203,0,0.1251,0.000434,0.00242,1.9109,0.11826,18.448,0,365,0.85,643
122,-9.2692,-139.21,0.03651,0.00094346,0.010821,0.075801,61,106,108,116,14,264,204,26.562,25.724,35.531,35.867,0.17955,0.30571,187.06,177.76,5.8046,4.962,0.092792,0.58293,2.6778,1.907,24.661,54.238,36.101,24.284,178.37,3.2138,0.19989,0.000169,0.000505,1.8806,0.053485,NaN,0.11925,0.56795,5.456,2.1905,26.605,55.27,35.37,23.123,187.08,5.6604,0.17714,0.000183,0.000605,1.5745,0.070035,28.027,0,365,0.2,701
123,-8.8104,-140.26,0.057209,0.0011323,0.026569,0.10775,43,97,34,119,14,261,317,26.615,26.58,35.523,35.522,0.19743,0.36301,190.39,189.5,5.0506,5.3807,1.4688,0.6607,5.4417,1.1838,21.974,51.121,35.877,24.896,158.18,5.0046,0,0.000138,0.000202,1.9558,0.030607,NaN,0.14425,0.53495,4.9015,2.2205,26.587,55.23,35.355,23.117,189.67,4.8051,0.18121,0.00021,0.000726,1.6384,0.10922,23.436,0,365,0.01,703
125,-8.8103,-142.53,0.044683,0.0010887,0.015416,0.095454,49,92,38,106,16,263,224,26.87,26.793,35.589,35.583,0.43619,0.49902,187.54,187.56,5.1834,3.9412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1945,0.55725,3.7335,1.8048,26.806,55.563,35.427,23.101,187.33,5.4601,0.17807,0.000211,0.000687,1.6454,0.086422,26.555,0,365,0.72,706
126,-11.877,-151.16,0.034251,0.0011453,0.008859,0.073885,63,41,58,264,55,277,259,26.737,26.503,36.105,36.301,0.12536,0.40016,188.67,189.51,1.6853,1.4723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.038,0.3585,1.7335,1.262,26.69,56.18,35.961,23.541,188.63,0,0.16077,0.000221,0.000795,1.5414,0.073123,30.442,0,365,0.01,710
128,-0.35999,-153.39,0.042398,0.0010492,0.016603,0.10194,47,22,43,113,15,376,298,26.207,26.08,35.282,35.302,0.18593,0.46445,179.79,176.38,4.5449,4.6805,0.2835,0.54925,5.264,2.7405,26.139,54.484,35.147,23.103,177.67,3.0007,0.28262,0.000235,0.000797,1.7084,0.10466,NaN,0.2715,0.53975,5.0815,2.668,26.218,54.528,35.129,23.063,180.67,2.9641,0.25349,0.000239,0.000826,1.6824,0.10941,29.203,0,365,0.48,727
129,5.0887,-153.67,0.039981,0.0013062,0.011857,NaN,NaN,64,73,112,36,171,131,28.291,28.013,34.856,34.962,0.11195,0.34639,185.87,175.65,-1.3666,-0.42897,0.6895,0.332,1.1285,1.448,28.308,56.301,34.799,22.149,183.16,0,0.21408,0.0002,0.00062,1.6838,0.078943,NaN,0.042,0.225,0.4145,1.3695,28.295,56.184,34.749,22.11,185.28,0,0.21374,0.000197,0.000595,1.6001,0.081837,NaN,0,365,0.96,732
130,11.24,-152.36,0.030005,0.0015294,0.0060316,0.064782,71,48,92,78,79,540,104,27.484,21.723,34.638,35.116,0.044003,0.25796,187.81,176.64,-3.1741,-2.8573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0075,0.186,NaN,0.645,27.502,54.971,34.482,22.167,187.24,0,0.11074,0.000197,0.000517,1.4089,0.053608,28.789,0,365,0.99,733
131,22.68,-157.87,0.032776,0.0015037,0.0068214,0.058224,78,18,135,80,95,784,462,26.163,22.118,35.462,35.474,0.042444,0.17872,195.22,201.84,-1.8332,-2.6385,0.01,0.0172,0.006,1.6413,22.308,50.721,35.306,24.368,204.17,0,0.11445,0.000181,0.000443,1.6725,0.052262,NaN,0.0015,0.0457,0.018,1.0473,26.275,54.787,35.273,23.153,194.93,0,0.097229,0.000222,0.000731,1.3228,0.078116,34.587,0,365,0.06,719
132,31.462,-159.01,0.029842,0.0010976,0.0066,0.076486,60,51,112,61,58,533,531,25.096,15.793,35.352,34.586,0.03897,0.24256,197.52,229.29,-0.43746,-1.7656,0.017,0.1252,0.047,4.4468,15.321,42.617,34.396,25.439,222.94,0,0.15869,0.000181,0.000357,1.9107,0.049509,NaN,0.002,0.0062,0.01,2.4278,25.165,53.503,35.19,23.435,197.72,0,0.10156,0.000186,0.000397,1.3971,0.052276,25.319,0,365,0.54,707
133,35.338,-127.67,0.051619,0.0020865,0.020838,0.099819,41,11,39,41,33,532,95,19.079,15.324,33.251,33.359,0.044529,0.64503,224.56,262.92,-0.23175,-1.3752,0.06,0.43225,0.92875,2.6572,13.875,39.909,33.208,24.827,236.16,1.1854,0.38971,0.000356,0.00146,2.6837,0.20915,NaN,0.002,0.2925,0.011,1.9547,19.292,44.925,33.114,23.506,223.23,0,0.15753,0.000331,0.001284,1.8181,0.15651,14.012,0,365,0.67,674
134,32.65,-121.9,NaN,NaN,NaN,0.11477,32,31,13,41,13,631,39,17.303,17.303,33.614,33.614,0.37252,0.37252,226.02,226.11,-1.6663,-1.2241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.015167,0.28858,0.029292,1.2233,17.462,43.585,33.468,24.229,226.89,0,0.25309,0.000331,0.001278,2.1733,0.18806,9.1704,0,365,0.25,671
135,33.003,-121.69,0.062428,0.0018765,0.040049,0.12057,34,17,30,43,13,511,38,17.588,17.416,33.641,33.648,0.33645,0.45036,226.92,226.77,-0.81063,-0.073954,0.12821,0.37033,1.011,1.6152,16.27,42.407,33.418,24.465,226.27,0.065956,0.26776,0.000396,0.001691,2.4136,0.19481,NaN,0.015167,0.28858,0.029292,1.2233,17.337,43.433,33.441,24.238,228.24,0,0.23614,0.000324,0.001214,2.1523,0.1911,8.1655,0,365,0.16,669
136,17.056,-118.81,0.04332,0.001126,0.015384,0.10169,43,17,47,57,13,244,53,24.619,24.388,34.689,34.691,0.17798,0.47333,201.77,184.89,0.037429,-0.014398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0145,0.3115,0.242,1.7995,24.612,52.033,34.525,23.099,201.52,0,0.18444,0.00025,0.000789,1.6392,0.15044,18.009,0,365,0.31,671
137,14.178,-116.58,0.051574,0.001643,0.018468,0.10791,42,20,34,39,16,206,39,26.416,22.812,34.026,34.471,0.24623,0.62296,195.54,164.78,3.0774,3.8961,0.3055,0.884,6.0475,4.661,20.586,47.78,34.366,24.141,123.2,7.3128,0.36672,0.000333,0.001374,2.3946,0.19797,NaN,0.067,0.456,2.444,2.538,26.479,53.022,33.848,22.015,195.77,3.7408,0.25167,0.000283,0.001028,1.7558,0.17587,21.311,0,365,0.51,681
138,6.2943,-102.86,NaN,NaN,NaN,NaN,NaN,11,54,51,17,123,54,26.66,21.875,33.581,34.706,0.040949,0.39137,196.45,127.07,0.414,6.9002,0.464,1.108,12.904,8.073,17.292,44.848,34.664,25.195,41.525,25.65,0.21994,0.000202,0.000433,2.3888,0.12968,NaN,0.003,0.1575,0.002,1.1855,26.606,52.694,33.52,21.729,196.2,0.80392,0.12536,0.000222,0.000574,1.4443,0.12307,NaN,0,365,1,706
139,6.4369,-95.01,NaN,NaN,NaN,NaN,NaN,15,21,26,14,194,27,26.268,22.532,33.404,34.203,0.6484,0.69465,198.88,118.73,2.8815,8.165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0995,0.55525,4.4982,3.454,26.397,52.041,33.205,21.557,183.94,2.9693,0.34842,0.000378,0.001655,1.9084,0.23361,NaN,0,365,0.77,705
140,7.3736,-79.278,0.050018,0.0019899,0.017522,0.1076,39,11,22,36,13,222,39,26.529,26.559,29.129,31.407,0.091823,0.50093,205.55,177.02,-1.0519,-0.93765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0043,0.09345,0.00275,0.63375,26.556,46.199,28.923,18.286,205.41,0,0.18227,0.000338,0.001272,1.7827,0.19184,14.686,0,365,0.14,702
141,9.7619,-80.044,NaN,NaN,NaN,0.058692,76,10,38,66,13,488,968,27.321,27.025,34.819,35.919,0.12533,0.17791,194.81,185.17,-2.0278,0.15261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00205,0.0132,0.0005,1.1195,27.167,55.076,34.805,22.518,195.5,0,0.094165,0.000367,0.001458,1.8217,0.19417,NaN,0,365,0.33,694
142,25.478,-88.341,0.042511,0.00085914,0.017563,0.086033,49,162,56,172,1962,618,NaN,25.014,25.013,36.373,36.37,0.18483,0.21249,195.1,194.21,NaN,NaN,0.0175,NaN,0.0615,1.168,24.962,54.67,36.179,24.253,193.38,0,0.11491,0.000219,0.000478,1.6817,0.13374,NaN,0.0195,0.003,0.049,1.218,24.985,54.64,36.177,24.236,195.54,0,0.12346,0.000225,0.000518,1.6049,0.15607,17.398,0,365,1,639
143,29.596,-79.521,0.043243,0.00070705,0.019308,0.093115,42,62,43,111,15,480,109,25.025,25.048,36.41,36.417,0.12681,0.15748,193.82,193.11,0.80341,0.73723,0.0415,0.001,0.0565,1.23,24.828,54.545,36.221,24.319,194.38,0.58004,0.096165,0.000233,0.000495,1.6986,0.13261,NaN,0.018,0.0065,0.061,1.256,24.812,54.51,36.219,24.32,194.68,0.4923,0.09842,0.000231,0.000481,1.7168,0.13237,11.091,0,365,0.49,628
144,36.316,-72.719,0.043632,0.00096315,0.021344,0.10152,39,66,14,77,1044,791,613,22.562,22.566,36.583,36.583,0.19743,0.18188,202.49,202.27,-0.18491,0.62947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01375,0,NaN,1.1433,22.939,52.733,36.395,25.01,199.81,1.0372,0.13211,0.000259,0.000723,1.8304,0.097145,11.425,0,365,0.35,619
145,39.202,-70.029,0.060259,0.00097161,0.040805,0.11876,30,97,13,123,14,210,125,14.078,14.089,35.313,35.314,0.32296,0.30814,234.86,234.67,6.7681,4.5008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.093,0.33275,3.7925,2.4143,13.994,42.064,35.122,26.283,236.79,5.0131,0.16982,0.000262,0.000584,2.5151,0.13222,7.7705,0,365,0.72,615
147,33.02,-66.486,0.040977,0.00089311,0.017454,0.08792,46,228,13,242,13,242,289,20.142,20.145,36.746,36.746,0.20802,0.21249,214.14,213.14,0.10933,0.94013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.218,0.001,0.4035,0.797,20.151,49.995,36.575,25.924,213.35,0.67688,0.1004,0.000253,0.00064,1.713,0.10334,14.735,0,365,0.13,666
148,31.65,-64.193,0.043923,0.00061659,0.023959,0.095409,42,104,53,177,14,183,338,20.465,20.384,36.77,36.773,0.11532,0.25476,213.87,212.53,0.22377,0.55696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.093,0.0015,0.1505,0.728,20.481,50.371,36.597,25.852,213.69,1.0099,0.1209,0.00023,0.000469,1.6741,0.1019,14.69,0,365,0.07,680
